NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190001678201;2019;3132404;Itajubá;31;MG;14;F;1;1;1;3543402;Ribeirão Preto;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3132404;Itajubá;31;MG;1;1;1;1;506;509;514;517;485.9;511.1;559.8;375.5;CEDDAACEADBABCBDBCBDDABACBEACDEDBECDECBEDBBAC;DCEECBECDBBAACBCCAADBEEBADBCACDBACEECEDBABACE;EBBCB99999CAC.DCEDEBDADDDEDCAEBDDBDCEAAAAEEBCBAEEE;EBDCEAEADADDBEBCDBBECEECECCCACC*CDAADDCDBCDBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;120;120;120;620;G;G;E;E;4;K;A;C;E;B;A;B;B;B;B;B;B;B;B;A;B;E;A;B;B
190001678848;2019;3127107;Frutal;31;MG;14;F;1;1;1;3127107;Frutal;31;MG;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3127107;Frutal;31;MG;1;1;1;1;506;509;514;517;429;377.3;494;479.9;EDEACBBDDCBEBCCBCDBEBDCAADAECCCDADCBABBCBAABC;EEAAAAAEBAAABBAACDBCBCEBACCDBDCBBCDDBCDBCCDEB;ABCAC99999CDCDDDCEDBEAADEBCBDBEAADBABAEAAECCBABEEA;EACBCBEABDAABCDCEDCEBDBCBACBADAEDDCAEAEBABCBE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;140;120;120;80;580;D;G;C;D;5;E;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;B;B
190001681689;2019;3106200;Belo Horizonte;31;MG;14;F;1;3;1;3144805;Nova Lima;31;MG;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3106200;Belo Horizonte;31;MG;0;1;1;0;;507;511;;;517.1;567.3;;;BAEBAACDBBAEDECDEBCDCBCAEDDABDBBDACABDEBAABED;BDABE99999BCBCDADDACDAAECBEBCCCCABDAECBAADCDBBCCDE;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;120;160;120;120;100;620;E;G;D;D;3;N;A;B;C;B;B;B;B;B;B;B;A;B;B;B;B;D;B;C;B
190001684490;2019;4204202;Chapecó;42;SC;14;F;1;1;1;4204202;Chapecó;42;SC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4204202;Chapecó;42;SC;1;1;1;1;503;509;514;515;533.9;519;571;625.9;CBECBEDEADACBEACBABCDEDCBABCDEABCDEDCBABCDEDC;ACBABEECDAAAADBEDDBABBEEBDAAEEADBDCCBCEDBAEAD;EBBAD99999BACCADEDEBEADDECCCDECCAEEEECBAECCAECABCE;ECCEDABBABCBADEDCEECBBEBBCDEAEBCDACBCBDBBBDCA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;80;560;G;G;D;D;3;Q;D;C;D;C;A;C;A;C;A;C;A;B;E;A;B;E;A;C;B
190001684568;2019;4208203;Itajaí;42;SC;14;F;1;1;1;4211306;Navegantes;42;SC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4208203;Itajaí;42;SC;1;1;1;1;503;508;512;515;437.7;536.5;589.4;561.1;AEEDDEDDCCBDEEBBCBCBBEBEABEEBCAEBEBBDCCCCBECC;DBAECCEBBEAEECABECABEBBCBBCEEAEABECECEBABDCAC;99999BD*CAABABACCEACCADCDEDEDCCDEBAAADCDEEECCBEECD;EADCADABBDCEADBAECAECDEBBAECBDECCBDAADABBDBCA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;180;140;60;640;C;E;C;B;4;H;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
190001684732;2019;4209102;Joinville;42;SC;14;M;1;1;1;3170107;Uberaba;31;MG;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4209102;Joinville;42;SC;1;1;1;1;505;508;512;518;557.8;594.6;593.8;634.3;BDEBCDDEBCBCCBCCCEBBDADDEDADEBDCBBDCDEDEAEAEE;DBACADBACDEEDCAADCEBEDDBAAAAEAADBEAAAECEEACBC;BBCDA99999CDEDEECBBECAECEEEBBCDBEBAADDDAECEBCAADED;DEBBADCEBDEACDAECECBACEAEBDECCABACBDBDECEAEDB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;140;120;120;120;640;E;E;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190001692357;2019;4202800;Braço do Norte;42;SC;13;F;1;1;1;4218707;Tubarão;42;SC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4202800;Braço do Norte;42;SC;1;1;1;1;505;508;512;518;414.2;489.7;527.7;508.5;AABABDEBEDDBECEBAECCABDEAABCADCBACDEDDDDCDDEA;CBAACBBEECCBDCEACCBACDBCBCDDECACDECBCEBBCDDAD;BBADA99999ACCBEBBCCCAEADCBDBBAABCBDAADDBEDBBCAADBD;ECBCADCBBDBBCDEBBBDAABEBBACBCCECEADDDCBECBCAC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;100;80;60;20;380;G;F;D;D;4;P;D;D;D;C;B;B;B;B;A;B;A;B;D;B;A;D;A;B;B
190001695386;2019;4211900;Palhoça;42;SC;14;F;1;1;1;4211900;Palhoça;42;SC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4211900;Palhoça;42;SC;0;1;1;0;;510;513;;;486.2;521.7;;;CADCEADACBECDBABEAAECDEBCEADCBCCCBBAABCAEBDAE;ACBCC99999DDCABCEDCECADEEDAACECDDCAACCABBAECADEECC;;0;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;120;120;100;120;120;580;C;E;D;F;4;E;A;C;D;B;C;B;B;B;A;B;A;B;D;A;A;E;B;B;B
190001698509;2019;4215455;Sangão;42;SC;1;F;1;3;1;4208807;Jaguaruna;42;SC;2;0;2;1;0;42010390;4215455;Sangão;42;SC;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4218707;Tubarão;42;SC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;C;B;5;D;A;A;D;B;A;B;B;B;A;B;A;A;B;A;B;E;A;A;B
190001698552;2019;4215802;São Bento do Sul;42;SC;14;F;1;1;1;4215802;São Bento do Sul;42;SC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4215802;São Bento do Sul;42;SC;1;1;1;1;505;510;513;518;508.8;536.2;558.9;576.7;BBEBDDCADCACBECECEADBCEDABCBDEEBDCAEDDEEDBAEE;AAECCEABCDBDABABEEADCAEDAABEECBBBBCBCBDDABDCE;ABBBE99999ABDCADCACECDDEBBADCCABCEACEEDBBADCCEBDBC;DECCABADCDEBCCAECBBCABDEABCBDDAEAACDBCEABBDAD;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;160;100;140;120;640;G;F;D;D;3;N;B;D;D;C;A;B;A;B;B;B;A;B;D;B;B;E;B;B;B
190001698717;2019;4204202;Chapecó;42;SC;14;M;1;1;1;4204202;Chapecó;42;SC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4204202;Chapecó;42;SC;1;1;1;1;503;510;513;515;468.7;541.5;538.6;649.3;CEDCBEDADDDBCCDACBDBADCEDBDEACBCCCEAEAAEBDACA;BBCCBADBBDEDBBABEBDBCEEBCDBEEBCADAEBDACDABACB;ABBBE99999BBECEDDECEECDBDAAAECADEBDBDEBACCABAABBEC;ECEDDDCBAECBCDEBCEAEDBEACBAEDBDDECABEDDABDECE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;160;180;140;740;F;G;E;D;4;K;B;D;D;C;A;B;B;B;A;B;A;B;C;B;B;B;B;B;B
190001698777;2019;4202453;Bombinhas;42;SC;14;F;1;1;1;4202008;Balneário Camboriú;42;SC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4202008;Balneário Camboriú;42;SC;1;1;1;1;504;507;511;516;529.9;545.6;554.2;526.3;CEEDEDCEBEDDEDACABDEDBDEDEBBBEBBBCDCDAEBDCBDB;AEBCABABBBDCEBDADBCACABCEDDECAEAABDBACAEBBCAB;ADADD99999DABABDAEECDAEECDAEEEDAECCAEBAAADDDEECCCA;DDEEDBDEDBCBCEBBADDBBCCACDCABBCAABACCCBCCDBBC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;140;80;580;E;E;B;B;3;D;A;B;C;A;C;B;B;B;A;B;A;B;C;A;A;C;A;B;B
190001700200;2019;4316907;Santa Maria;43;RS;14;F;1;1;1;4316907;Santa Maria;43;RS;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4316907;Santa Maria;43;RS;0;1;1;0;;507;511;;;535.7;595.6;;;BDCCABAEAACCBBEBBBCCCADBEACEBCBCDCDEBDDCBBCDB;BDABE99999CCBAADDBDEDAEEACAECBEEBCCDEBDADDEAEBCCDA;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;140;120;120;120;120;620;G;G;E;D;3;P;C;E;D;C;B;C;B;B;B;B;B;B;D;B;B;D;B;B;B
190001705903;2019;4211306;Navegantes;42;SC;14;F;1;1;1;4211306;Navegantes;42;SC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4211306;Navegantes;42;SC;1;1;1;1;504;509;514;516;332.9;475.4;540.2;536.4;AAADECDBCEDADDABCABDEEEDCEBDCDCCEBDEDEEBBCADA;AEBCABDCDAADDCBEDBCEACEACBCEADBBEDCDAEECADEBE;ADBDD99999AACBCEBEEBDABDCDECDEEEEAAEECCADECDDCABED;DBCECBCAAECCADCBBDEDAECBBDCEEACDECDCEAAADEDDD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;80;60;100;0;340;E;B;B;B;4;H;A;C;D;B;B;B;B;B;A;B;A;B;B;A;A;E;A;B;B
190001710846;2019;4319125;São Martinho da Serra;43;RS;14;F;1;1;1;4316907;Santa Maria;43;RS;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4316907;Santa Maria;43;RS;1;1;1;1;504;509;514;516;553.7;560.2;559.4;513.4;DBADBEDDEACEEDDDCACEBDCEDEBBCDBBCCCDDCCEDBEDC;ACBCBEECAACBCDBBBCBDBDECCEBDEBECBDCBBEDBDDACB;BBDAE99999BBCCCDEDEDDAADAADDDECCDBAEBBEACBCCCCEEAC;CBDCEDDDDCBCADCDDDBAEAACCEEDBBCCEBDDDEDDCACBC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;180;160;180;180;840;B;E;A;A;4;E;A;B;D;B;A;B;B;B;A;B;A;A;B;B;A;C;A;B;B
190001712482;2019;4216602;São José;42;SC;14;F;1;1;1;4205407;Florianópolis;42;SC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4216602;São José;42;SC;1;1;1;1;505;510;513;518;404;421.2;441.9;437.4;CBBACDCDBBCDECDBECCECCCCEBECDCADDDDCDABCDCAED;CDDCCDDEDCDEADEAEEDECBDABEDCECCEDCECEEDEDEAAB;99999AEBCACEDCBDEBEECADDBECABBACDCEEDEACDCBDDBACAB;DDDCBDEEDEECCACDCDDACAEADBEECCCCCACCCBDCBECED;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;140;160;80;640;F;E;B;B;4;E;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;B;B;B
190001712899;2019;4314704;Planalto;43;RS;14;F;1;1;1;4314704;Planalto;43;RS;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4204202;Chapecó;42;SC;1;1;1;1;504;509;514;516;446.6;532.9;562.6;581.8;DACEEECCEDADBADBAACACDCCBDEDCBBCEEDEBBBCBBCDA;ABBCAECCDBABCBBEEABEBEABDECACBAABCBBAEEDBAADE;ECBAD99999AACECEABEBEAADBBEBDECCDAEECCDEADECACEBCE;DBACEDEBDCDBAEADCEBDAECDDEDABECAECBDDEECDACEA;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;180;140;140;140;720;G;G;D;E;5;C;B;C;D;C;A;B;B;B;B;B;A;B;B;B;A;D;B;B;B
190001719095;2019;4322608;Venâncio Aires;43;RS;13;F;1;1;1;4322608;Venâncio Aires;43;RS;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4322608;Venâncio Aires;43;RS;1;1;1;1;506;510;513;517;419.6;504.9;483.1;534.3;DACBACEDDADCBADBDAECCBADEDACBEBCADACBEBCDACDB;ADECAEDBCDAACBAAEDCCEBEDCABDBACECBCBDCAADBCED;ADBAE99999EBCDAECCBEADCDBACEDCBBDEDAEBACBEDACDDACC;ABDACEECBEAACDBBACBEADCBDABEADCBAEDBACEBADCEB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;100;120;80;540;F;F;D;D;4;G;C;E;D;C;A;C;B;B;A;B;A;B;D;A;B;E;B;B;B
190001735454;2019;4300406;Alegrete;43;RS;14;M;1;3;1;4300406;Alegrete;43;RS;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4300406;Alegrete;43;RS;1;1;1;1;503;507;511;515;476;506.2;519.5;659.2;BDEDECADCABDAEBEBBDCBEDEAABDCABDEABCBEEDCEABC;BCECABDEDBAEBCDDECCADBEBADBEBADBECDBDCEDBBEAB;BEADD99999CABABBDEBEDECEABAEACDAADCDEBEADDACABCACE;ECBBDECBBECBDDBBCEBEDDCBBACBCADCBADBCDECADBAA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;120;120;100;560;F;F;D;F;3;N;A;B;C;B;A;B;B;B;B;B;A;A;C;A;B;D;B;C;B
190001737097;2019;4216602;São José;42;SC;13;F;1;1;1;4205407;Florianópolis;42;SC;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4211900;Palhoça;42;SC;1;1;1;1;504;509;514;516;473.2;544.8;568.3;543.6;DBCDADABBDCDDCCDBBCEBBBDDCADBBCDCDCDDC*DDBCBA;CCAECEBCBADCADBEEDEABCBBCCDABCAEBCCBA.CBDDAEB;EBBAD99999BAEBCDBDEBDACDCDBDDECDECDBECCDDDACCCDDCB;AACBEBABDCBBBABCDDEEADBDADCEADADEBCACEACCDCAB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;160;140;200;120;760;G;F;D;D;3;N;B;B;D;B;A;B;A;B;A;B;A;B;E;B;B;E;B;E;B
190001737332;2019;4202404;Blumenau;42;SC;14;F;1;3;1;2910727;Eunápolis;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4202404;Blumenau;42;SC;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;C;4;D;A;B;C;B;A;B;A;B;A;B;A;B;B;B;A;D;A;A;A
190001741002;2019;5205109;Catalão;52;GO;14;F;1;1;1;5205109;Catalão;52;GO;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5205109;Catalão;52;GO;1;1;1;1;506;510;513;517;584.6;641.5;620.2;709;DECDAADEEABECDDCCAEBBCCEABABCADEABADBBEECBCAD;EEBCDEDBADBEABABCBADCCAACABAAEACCBCBDBDBBAACD;ADBBE99999ABBCBCDACECDDBBAADECABECDCAEDEBDEEBABEBC;ABEBBBEECAADDEEBADCAADCACEAEDDCAECACBAEDEBBBA;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;140;120;180;120;720;D;E;F;A;2;A;A;C;C;A;A;B;B;B;A;B;A;A;B;B;A;C;B;B;B
190001741830;2019;5107925;Sorriso;51;MT;14;F;1;2;1;5107925;Sorriso;51;MT;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5107925;Sorriso;51;MT;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;F;C;D;4;I;A;C;D;B;B;B;A;B;A;A;A;A;C;A;A;B;A;A;B
